case,sampling,angle_deg,budget,step_size,steps,batch_size,label_sigma,epsilon,ridge,examples,static_lower,static_upper,static_p,grid_points,relative_bracket_width,candidate_risk,candidate_method,candidate_schedule,pure_two_phase_risk,flow_preparation_risk,certified_gain,candidate_gain,prep_gain
94,example,30,4.0,0.05,80,64,0.1,0.01,0.02,5120,0.0027194956971599597,0.002720413879566123,0.5,1025,0.0003375157041581814,0.002720413879566123,static,"[[80, 0.5]]",0.0036028522025648903,0.003602852202564892,0.9996624842958418,1.0,0.7550722945641356
95,example,30,4.0,0.05,80,64,0.1,0.1,0.02,5120,0.02512679411335059,0.025127794111396567,0.5,1025,3.9796491548126316e-05,0.025127794111396567,static,"[[80, 0.5]]",0.03419854182783099,0.03442231369056678,0.9999602035084518,1.0,0.7299856232000663
96,example,30,8.0,0.01,800,1,0.0,0.0,0.02,800,0.00015187117292087796,0.00015198833522238092,0.5,4097,0.0007708637727463761,0.00015198833522238092,static,"[[800, 0.5]]",0.0003233232354087571,0.000323323235408627,0.9992291362272536,1.0,0.4700816971297867
97,example,30,8.0,0.01,800,1,0.0,0.0001,0.02,800,0.00016432552106433333,0.00016444269508206644,0.5,4097,0.0007125522825725655,0.00016444269508206644,static,"[[800, 0.5]]",0.000352492058122586,0.00035249205812246803,0.9992874477174274,1.0,0.466514610167283
98,example,30,8.0,0.01,800,1,0.0,0.01,0.02,800,0.0013973059872665352,0.0013974243211910531,0.5,4097,8.468002361449957e-05,0.0013974243211910531,static,"[[800, 0.5]]",0.003238280222513011,0.0032402055067925605,0.9999153199763855,1.0,0.43127644782455365
99,example,30,8.0,0.01,800,1,0.0,0.1,0.02,800,0.012604286130026754,0.01260634819490913,0.5,1025,0.0001635735306128413,0.01260634819490913,static,"[[800, 0.5]]",0.02928331993390955,0.029492145949247966,0.9998364264693872,1.0,0.4274476403515352
100,example,30,8.0,0.01,800,1,0.1,0.0,0.02,800,0.0001962793784826052,0.00019639670162810972,0.5,4097,0.0005973783904308177,0.00019639670162810972,static,"[[800, 0.5]]",0.00035920822247781543,0.00035920822247768186,0.9994026216095692,1.0,0.5467489031109586
101,example,30,8.0,0.01,800,1,0.1,0.0001,0.02,800,0.00020873372662606057,0.00020885106148779524,0.5,4097,0.0005618111820874028,0.00020885106148779524,static,"[[800, 0.5]]",0.00038837704519164434,0.0003883770451915229,0.9994381888179126,1.0,0.5377533612595542
102,example,30,8.0,0.01,800,1,0.1,0.01,0.02,800,0.0014417141928282624,0.001441832687596782,0.5,4097,8.218343885445426e-05,0.001441832687596782,static,"[[800, 0.5]]",0.00327418485397654,0.0032760904938616154,0.9999178165611455,1.0,0.44010771079075267
103,example,30,8.0,0.01,800,1,0.1,0.1,0.02,800,0.01264869192292846,0.01265075656131486,0.5,1025,0.00016320275996094128,0.01265075656131486,static,"[[800, 0.5]]",0.029319400958016315,0.029528030936317028,0.999836797240039,1.0,0.42843210875112836
104,example,30,8.0,0.01,800,8,0.0,0.0,0.02,6400,1.8873924584006715e-05,1.8881269600194272e-05,0.5,16385,0.0003890107150147263,1.8881269600194272e-05,static,"[[800, 0.5]]",4.0573851554502605e-05,4.0798890815568756e-05,0.9996109892849853,1.0,0.4627887970177176
105,example,30,8.0,0.01,800,8,0.0,0.0001,0.02,6400,3.130156903283565e-05,3.130891478352483e-05,0.5,16385,0.00023462169608769542,3.130891478352483e-05,static,"[[800, 0.5]]",6.977407949030137e-05,6.995986897650498e-05,0.9997653783039123,1.0,0.4475267784455039
106,example,30,8.0,0.01,800,8,0.0,0.01,0.02,6400,0.0012615270922499092,0.00126164578793336,0.5,4097,9.408003782526512e-05,0.00126164578793336,static,"[[800, 0.5]]",0.002956851068410272,0.002956896706909889,0.9999059199621747,1.0,0.42667901959005045
107,example,30,8.0,0.01,800,8,0.0,0.1,0.02,6400,0.012444458070659253,0.012446526452931898,0.5,1025,0.00016618148689651242,0.012446526452931898,static,"[[800, 0.5]]",0.029014985909875772,0.029201777051758873,0.9998338185131035,1.0,0.42622496675017324
108,example,30,8.0,0.01,800,8,0.1,0.0,0.02,6400,2.437103985731922e-05,2.437838615145741e-05,0.5,16385,0.000301344563686401,2.437838615145741e-05,static,"[[800, 0.5]]",4.502228183372349e-05,4.5249789884935915e-05,0.9996986554363136,1.0,0.5387513668781302
109,example,30,8.0,0.01,800,8,0.1,0.0001,0.02,6400,3.679868430614816e-05,3.680603133478797e-05,0.5,16385,0.0001996148015247617,3.680603133478797e-05,static,"[[800, 0.5]]",7.422250976952226e-05,7.441076804587041e-05,0.9998003851984752,1.0,0.4946331330984105
110,example,30,8.0,0.01,800,8,0.1,0.01,0.02,6400,0.0012670241883539328,0.0012671429044846232,0.5,4097,9.36880365034646e-05,0.0012671429044846232,static,"[[800, 0.5]]",0.0029613043872219347,0.0029613476059792577,0.9999063119634966,1.0,0.4278940107963465
111,example,30,8.0,0.01,800,8,0.1,0.1,0.02,6400,0.012449954860052787,0.012452023569483162,0.5,1025,0.00016613439725930333,0.012452023569483162,static,"[[800, 0.5]]",0.029019460933678323,0.029206227950828233,0.9998338656027407,1.0,0.4263482292354719
112,example,30,8.0,0.01,800,64,0.0,0.0,0.02,51200,2.4534466541723447e-06,2.4539058905614832e-06,0.5,65537,0.00018714506978646908,2.4539058905614832e-06,static,"[[800, 0.5]]",5.323947724384867e-06,5.781653664898093e-06,0.9998128549302135,1.0,0.4244297622771453
113,example,30,8.0,0.01,800,64,0.0,0.0001,0.02,51200,1.4870908547418212e-05,1.4878257067868581e-05,0.5,16385,0.0004939100337390243,1.4878257067868581e-05,static,"[[800, 0.5]]",3.4523200824884345e-05,3.494165833048922e-05,0.999506089966261,1.0,0.42580283188466145
114,example,30,8.0,0.01,800,64,0.0,0.01,0.02,51200,0.001244770283159297,0.0012448890236214183,0.5,4097,9.538236731800598e-05,0.0012448890236214183,static,"[[800, 0.5]]",0.0029217821202246336,0.002921782120224675,0.999904617632682,1.0,0.4260718193202204
115,example,30,8.0,0.01,800,64,0.0,0.1,0.02,51200,0.0124247359189529,0.012426805083199165,0.5,1025,0.00016650814367916218,0.012426805083199165,static,"[[800, 0.5]]",0.028981761653128872,0.029165786319262747,0.9998334918563209,1.0,0.42607474892565456
116,example,30,8.0,0.01,800,64,0.1,0.0,0.02,51200,3.139752006266834e-06,3.140211252660981e-06,0.5,65537,0.000146246974230707,3.140211252660981e-06,static,"[[800, 0.5]]",5.8794647337136186e-06,6.337478714164152e-06,0.9998537530257693,1.0,0.49549850883801233
117,example,30,8.0,0.01,800,64,0.1,0.0001,0.02,51200,1.5557213749437506e-05,1.556456242996808e-05,0.5,16385,0.0004721418005574061,1.556456242996808e-05,static,"[[800, 0.5]]",3.50787178342131e-05,3.549748337976048e-05,0.9995278581994426,1.0,0.438469461720841
118,example,30,8.0,0.01,800,64,0.1,0.01,0.02,51200,0.0012454565859601092,0.0012455753289835178,0.5,4097,9.533186845106497e-05,0.0012455753289835178,static,"[[800, 0.5]]",0.0029223379452738996,0.0029223379452739413,0.999904668131549,1.0,0.4262256290371499
119,example,30,8.0,0.01,800,64,0.1,0.1,0.02,51200,0.012425422183334133,0.012427491388561264,0.5,1025,0.00016650224590261073,0.012427491388561264,static,"[[800, 0.5]]",0.02898232048788382,0.02916634214431201,0.9998334977540974,1.0,0.4260901599203402
120,example,30,8.0,0.05,160,1,0.0,0.0,0.02,160,0.0008174134915459768,0.0008175250873901049,0.5,4097,0.0001365044887910749,0.0008175250873901049,static,"[[160, 0.5]]",0.0017689877626571367,0.0017768934825167174,0.9998634955112089,1.0,0.4600867161897609
121,example,30,8.0,0.05,160,1,0.0,0.0001,0.02,160,0.0008299706096839119,0.0008300822166876244,0.5,4097,0.00013445295112796964,0.0008300822166876244,static,"[[160, 0.5]]",0.0017980111728811837,0.0018061120465792217,0.999865547048872,1.0,0.45959619075671476
122,example,30,8.0,0.05,160,1,0.0,0.01,0.02,160,0.002071434621465119,0.0020732380171422067,0.5,1025,0.0008698449778446537,0.0020732380171422067,static,"[[160, 0.5]]",0.004671328785062285,0.004698749888767667,0.9991301550221553,1.0,0.4412318310660181
123,example,30,8.0,0.05,160,1,0.0,0.1,0.02,160,0.013372690290609349,0.013374654384911127,0.5,1025,0.00014685196680627163,0.013374654384911127,static,"[[160, 0.5]]",0.03063934745174349,0.03099545754502623,0.9998531480331937,1.0,0.4315036926130915
124,example,30,8.0,0.05,160,1,0.1,0.0,0.02,160,0.001052920946321959,0.0010530332513447817,0.5,4097,0.00010664907559105761,0.0010530332513447817,static,"[[160, 0.5]]",0.001958935614997973,0.0019663080700782314,0.9998933509244089,1.0,0.5355382848542577
125,example,30,8.0,0.05,160,1,0.1,0.0001,0.02,160,0.0010654780644598941,0.0010655903806423013,0.5,4097,0.00010540277431878433,0.0010655903806423013,static,"[[160, 0.5]]",0.00198795902522202,0.001995526634140739,0.9998945972256812,1.0,0.5339895556448624
126,example,30,8.0,0.05,160,1,0.1,0.01,0.02,160,0.0023069314385606838,0.0023087461810968836,0.5,1025,0.0007860294696135029,0.0023087461810968836,static,"[[160, 0.5]]",0.004861276637403121,0.004888164476329183,0.9992139705303865,1.0,0.4723135222386502
127,example,30,8.0,0.05,160,1,0.1,0.1,0.02,160,0.013608187107704915,0.013610162548865806,0.5,1025,0.00014514456780348838,0.013610162548865806,static,"[[160, 0.5]]",0.030830219284432893,0.031184872132587742,0.9998548554321965,1.0,0.43643477167390343
128,example,30,8.0,0.05,160,8,0.0,0.0,0.02,1280,9.633243107784864e-05,9.633952182196365e-05,0.5,16385,7.36016120996913e-05,9.633952182196365e-05,static,"[[160, 0.5]]",0.00021394515118484253,0.00021394515118489804,0.9999263983879003,1.0,0.45030009461959736
129,example,30,8.0,0.05,160,8,0.0,0.0001,0.02,1280,0.00010874533515673303,0.00010875242660992246,0.5,16385,6.520730994684037e-05,0.00010875242660992246,static,"[[160, 0.5]]",0.00024312196909710183,0.00024312196909716081,0.9999347926900531,1.0,0.44731632856453557
130,example,30,8.0,0.05,160,8,0.0,0.01,0.02,1280,0.0013375154132183353,0.0013376300006180057,0.5,4097,8.56644958751471e-05,0.0013376300006180057,static,"[[160, 0.5]]",0.0031316269424114303,0.003131626942411477,0.9999143355041249,1.0,0.4271358067918452
131,example,30,8.0,0.05,160,8,0.0,0.1,0.02,1280,0.012507247465231422,0.012509244309782409,0.5,1025,0.00015962951090702673,0.012509244309782409,static,"[[160, 0.5]]",0.029177860038257352,0.029390763063450672,0.999840370489093,1.0,0.4256182217105642
132,example,30,8.0,0.05,160,8,0.1,0.0,0.02,1280,0.00012420729665487524,0.00012432084601556623,0.5,4097,0.0009133573678928388,0.00012432084601556623,static,"[[160, 0.5]]",0.0002366787295116496,0.00023667872951170163,0.9990866426321071,1.0,0.5252725763403242
133,example,30,8.0,0.05,160,8,0.1,0.0001,0.02,1280,0.00013662019009754695,0.00013673375080352503,0.5,4097,0.0008305243241755401,0.00013673375080352503,static,"[[160, 0.5]]",0.0002658555474239089,0.0002658555474239696,0.9991694756758245,1.0,0.514315958904821
134,example,30,8.0,0.05,160,8,0.1,0.01,0.02,1280,0.0013654966409222076,0.0013656113248116082,0.5,4097,8.39798904102553e-05,0.0013656113248116082,static,"[[160, 0.5]]",0.0031543605207382374,0.0031543605207382825,0.9999160201095898,1.0,0.43292810565990253
135,example,30,8.0,0.05,160,8,0.1,0.1,0.02,1280,0.01253522724554376,0.012537225633976011,0.5,1025,0.00015939638406407646,0.012537225633976011,static,"[[160, 0.5]]",0.029200711048031677,0.029413496641777483,0.999840603615936,1.0,0.426240572029398
136,example,30,8.0,0.05,160,64,0.0,0.0,0.02,10240,1.2020545496177964e-05,1.2027650277338011e-05,0.5,16385,0.0005907040025459648,1.2027650277338011e-05,static,"[[160, 0.5]]",2.6748703688989073e-05,2.6748703688996012e-05,0.999409295997454,1.0,0.4496535763819461
137,example,30,8.0,0.05,160,64,0.0,0.0001,0.02,10240,2.441665335127285e-05,2.4423758842911014e-05,0.5,16385,0.0002909253929283956,2.4423758842911014e-05,static,"[[160, 0.5]]",5.5920496106190085e-05,5.592049610619529e-05,0.9997090746070716,1.0,0.4367586223936445
138,example,30,8.0,0.05,160,64,0.0,0.01,0.02,10240,0.0012515236924819065,0.001251638506834775,0.5,4097,9.173124048312677e-05,0.001251638506834775,static,"[[160, 0.5]]",0.002943927945409411,0.002943927945409413,0.9999082687595169,1.0,0.425159355135205
139,example,30,8.0,0.05,160,64,0.0,0.1,0.02,10240,0.012406135408425908,0.012408136215851736,0.5,1025,0.00016124963419339046,0.012408136215851736,static,"[[160, 0.5]]",0.02899916365873643,0.029198541120893134,0.9998387503658066,1.0,0.42495740333317694
140,example,30,8.0,0.05,160,64,0.1,0.0,0.02,10240,1.5496602318806846e-05,1.5503707861776617e-05,0.5,16385,0.00045831249099384617,1.5503707861776617e-05,static,"[[160, 0.5]]",2.9576388573759882e-05,2.957638857376682e-05,0.9995416875090062,1.0,0.5241920535060809
141,example,30,8.0,0.05,160,64,0.1,0.0001,0.02,10240,2.789271017390173e-05,2.789981642734962e-05,0.5,16385,0.00025470610053630725,2.789981642734962e-05,static,"[[160, 0.5]]",5.8748180990960894e-05,5.874818099096436e-05,0.9997452938994636,1.0,0.4749051963266861
142,example,30,8.0,0.05,160,64,0.1,0.01,0.02,10240,0.001254999737877289,0.0012551145644192135,0.5,4097,9.14869010206449e-05,0.0012551145644192135,static,"[[160, 0.5]]",0.002946755630294182,0.0029467556302941803,0.9999085130989793,1.0,0.42593099730292633
143,example,30,8.0,0.05,160,64,0.1,0.1,0.02,10240,0.012409611270979002,0.012411612273436175,0.5,1025,0.0001612201874413784,0.012411612273436175,static,"[[160, 0.5]]",0.029002005876266022,0.029201368805777915,0.9998387798125586,1.0,0.42503529050255884
144,example,45,1.0,0.01,100,1,0.0,0.0,0.02,100,0.08859575839549118,0.08859592416103637,0.5,1025,1.8710290203846573e-06,0.08692595733266287,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08692595733266287,0.1116836459040583,1.019209464170041,1.0192113711440944,0.7932757159194516
145,example,45,1.0,0.01,100,1,0.0,0.0001,0.02,100,0.08863168777166952,0.08863185355379127,0.5,1025,1.8704575737215337e-06,0.08696243513136989,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08696243513136989,0.11172288272655584,1.0191951000196575,1.0191970063844173,0.7933187131477769
146,example,45,1.0,0.01,100,1,0.0,0.01,0.02,100,0.09218869601332741,0.09218886343652806,0.5,1025,1.8160892152197026e-06,0.0905737372033658,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.0905737372033658,0.11560732815381046,1.0178303210160748,1.0178321694901007,0.7974309666068472
147,example,45,1.0,0.01,100,1,0.0,0.1,0.02,100,0.12452513457385368,0.1245253169159534,0.5,1025,1.4642974153929555e-06,0.12339483438100429,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12339483438100429,0.15092046840157988,1.0091600284446218,1.009161506157207,0.8251055554943522
148,example,45,1.0,0.01,100,1,0.1,0.0,0.02,100,0.08862378754394636,0.08862395333369383,0.5,1025,1.8707103580442018e-06,0.08695379244211746,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08695379244211746,0.11170882213310555,1.0192055464738996,1.019207453115839,0.7933478452408604
149,example,45,1.0,0.01,100,1,0.1,0.0001,0.02,100,0.08865971692012473,0.08865988272644876,0.5,1025,1.87013922117758e-06,0.08699027024082448,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08699027024082448,0.1117480589556031,1.0191911885625662,1.0191930945955463,0.793390807456198
150,example,45,1.0,0.01,100,1,0.1,0.01,0.02,100,0.0922167251617826,0.09221689260918553,0.5,1025,1.8157996674118168e-06,0.0906015723128204,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.0906015723128204,0.11563250438285771,1.0178269847612087,1.0178288329344651,0.7974997437040419
151,example,45,1.0,0.01,100,1,0.1,0.1,0.02,100,0.12455316372230889,0.12455334608861088,0.5,1025,1.4641622061309238e-06,0.12342268559718053,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12342268559718053,0.1509456446306271,1.0091594030680708,1.0091608806432921,0.8251536266144033
152,example,45,1.0,0.01,100,8,0.0,0.0,0.02,800,0.08673590762102881,0.08673607632838132,0.5,1025,1.945065532662725e-06,0.08519857296444004,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08519857296444004,0.1103720586669385,1.0180441362231551,1.0180461163895667,0.785851757917448
153,example,45,1.0,0.01,100,8,0.0,0.0001,0.02,800,0.08677175205241211,0.08677192077663534,0.5,1025,1.944456475339508e-06,0.08523499175432689,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08523499175432689,0.11041124853635693,1.0180296878835235,1.0180316674017913,0.785897469025201
154,example,45,1.0,0.01,100,8,0.0,0.01,0.02,800,0.0903203507593575,0.09032052115378353,0.5,1025,1.8865527329848597e-06,0.08884045195312586,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08884045195312586,0.11429104560878385,1.0166579387395787,1.0166598567220098,0.7902676948371705
155,example,45,1.0,0.01,100,8,0.0,0.1,0.02,800,0.12258033900431563,0.12258052458240337,0.5,1025,1.5139279944862413e-06,0.12160951647364315,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12160951647364315,0.1495619280853921,1.0079831131544947,1.007984639170658,0.8195971137281425
156,example,45,1.0,0.01,100,8,0.1,0.0,0.02,800,0.08673939239917439,0.08673956110959377,0.5,1025,1.9450227465603455e-06,0.08520203583122324,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08520203583122324,0.11037518884413876,1.018043660024703,1.01804564014663,0.7858610437539459
157,example,45,1.0,0.01,100,8,0.1,0.0001,0.02,800,0.08677523683055767,0.0867754055578478,0.5,1025,1.9444137315296826e-06,0.08523845462111007,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08523845462111007,0.11041437871355718,1.018029212475504,1.0180311919493328,0.7859067502699548
158,example,45,1.0,0.01,100,8,0.1,0.01,0.02,800,0.09032383553750306,0.09032400593499598,0.5,1025,1.8865139024489144e-06,0.08884391481990905,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08884391481990905,0.1142941757859841,1.016657536091176,1.0166594540333702,0.7902765413359971
159,example,45,1.0,0.01,100,8,0.1,0.1,0.02,800,0.12258382378246119,0.12258400936361583,0.5,1025,1.5139099757097087e-06,0.12161298135321177,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12161298135321177,0.14956505826259234,1.007983049329493,1.007984575327397,0.8196032601972734
160,example,45,1.0,0.01,100,64,0.0,0.0,0.02,6400,0.08650518841105644,0.08650535748725345,0.5,1025,1.954517060288908e-06,0.08498409845891391,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08498409845891391,0.11020949379937603,1.017898524308967,1.017900513812887,0.7849174740311095
161,example,45,1.0,0.01,100,64,0.0,0.0001,0.02,6400,0.08654102229659416,0.0865411913896988,0.5,1025,1.953903128995178e-06,0.08502050991708307,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08502050991708307,0.11024867782874179,1.0178840656330335,1.0178860544837804,0.7849635305752171
162,example,45,1.0,0.01,100,64,0.0,0.01,0.02,6400,0.09008857696482908,0.09008874773178807,0.5,1025,1.8955414886940737e-06,0.08862524427583038,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08862524427583038,0.1141278967359522,1.0165114657900896,1.0165133926333991,0.7893665817763958
163,example,45,1.0,0.01,100,64,0.0,0.1,0.02,6400,0.12233907394878275,0.12233925993259948,0.5,1025,1.5202300293852184e-06,0.12138784629932975,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12138784629932975,0.14939352316513754,1.0078362676202968,1.0078377997655847,0.8189060498785301
164,example,45,1.0,0.01,100,64,0.1,0.0,0.02,6400,0.08650562371485428,0.0865057927914353,0.5,1025,1.95451166415105e-06,0.08498453106024442,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08498453106024442,0.11020988480958335,1.0178984649986662,1.0179004544969776,0.7849186390213263
165,example,45,1.0,0.01,100,64,0.1,0.0001,0.02,6400,0.086541457600392,0.08654162669388066,0.5,1025,1.9538977381797477e-06,0.08502094251841358,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08502094251841358,0.11024906883894912,1.0178840064217016,1.0178859952668453,0.7849646949880358
166,example,45,1.0,0.01,100,64,0.1,0.01,0.02,6400,0.09008901226862691,0.09008918303596991,0.5,1025,1.895536592158712e-06,0.0886256768771609,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.0886256768771609,0.11412828774615952,1.0165114156870616,1.0165133425252988,0.7893676915257275
167,example,45,1.0,0.01,100,64,0.1,0.1,0.02,6400,0.1223395092525806,0.12233969523678133,0.5,1025,1.5202277590654975e-06,0.1213882791522482,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.1213882791522482,0.1493939141753449,1.0078362598677204,1.0078377920107084,0.8189068203487205
168,example,45,1.0,0.05,20,1,0.0,0.0,0.02,20,0.09514856120622035,0.09514870717278513,0.5,1025,1.5340887870871605e-06,0.09247852131992439,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.09247852131992439,0.1177932183062438,1.0288720002027185,1.0288735785861387,0.8077604852039402
